uN:0,uN:1,uN:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
-1.39862e-07,-6.08483e-06,-2.24242e-08,1,0.025875,0.030875,0,0.0075,575
-1.39494e-07,-6.08522e-06,-2.23909e-08,1,0.02592,0.03092,0,0.0075,576
-1.39125e-07,-6.0856e-06,-2.23577e-08,1,0.025965,0.030965,0,0.0075,577
-1.38756e-07,-6.08598e-06,-2.23245e-08,1,0.02601,0.03101,0,0.0075,578
-1.38388e-07,-6.08637e-06,-2.22912e-08,1,0.026055,0.031055,0,0.0075,579
-1.38019e-07,-6.08675e-06,-2.2258e-08,1,0.0261,0.0311,0,0.0075,580
-1.3765e-07,-6.08714e-06,-2.22248e-08,1,0.026145,0.031145,0,0.0075,581
-1.37282e-07,-6.08752e-06,-2.21915e-08,1,0.02619,0.03119,0,0.0075,582
-1.36913e-07,-6.0879e-06,-2.21583e-08,1,0.026235,0.031235,0,0.0075,583
-1.36545e-07,-6.08829e-06,-2.21251e-08,1,0.02628,0.03128,0,0.0075,584
-1.36176e-07,-6.08867e-06,-2.20918e-08,1,0.026325,0.031325,0,0.0075,585
-1.35807e-07,-6.08906e-06,-2.20586e-08,1,0.02637,0.03137,0,0.0075,586
-1.35439e-07,-6.08944e-06,-2.20254e-08,1,0.026415,0.031415,0,0.0075,587
-1.3507e-07,-6.08982e-06,-2.19921e-08,1,0.02646,0.03146,0,0.0075,588
-1.34701e-07,-6.09021e-06,-2.19589e-08,1,0.026505,0.031505,0,0.0075,589
-1.34333e-07,-6.09059e-06,-2.19257e-08,1,0.02655,0.03155,0,0.0075,590
-1.33964e-07,-6.09098e-06,-2.18924e-08,1,0.026595,0.031595,0,0.0075,591
-1.33595e-07,-6.09136e-06,-2.18592e-08,1,0.02664,0.03164,0,0.0075,592
-1.33227e-07,-6.09174e-06,-2.1826e-08,1,0.026685,0.031685,0,0.0075,593
-1.32858e-07,-6.09213e-06,-2.17927e-08,1,0.02673,0.03173,0,0.0075,594
-1.3249e-07,-6.09251e-06,-2.17595e-08,1,0.026775,0.031775,0,0.0075,595
-1.32121e-07,-6.09289e-06,-2.17263e-08,1,0.02682,0.03182,0,0.0075,596
-1.31752e-07,-6.09328e-06,-2.1693e-08,1,0.026865,0.031865,0,0.0075,597
-1.31384e-07,-6.09366e-06,-2.16598e-08,1,0.02691,0.03191,0,0.0075,598
-1.31015e-07,-6.09405e-06,-2.16266e-08,1,0.026955,0.031955,0,0.0075,599
-1.30646e-07,-6.09443e-06,-2.15934e-08,1,0.027,0.032,0,0.0075,600
-1.30278e-07,-6.09481e-06,-2.15601e-08,1,0.027045,0.032045,0,0.0075,601
-1.29909e-07,-6.0952e-06,-2.15269e-08,1,0.02709,0.03209,0,0.0075,602
-1.2954e-07,-6.09558e-06,-2.14937e-08,1,0.027135,0.032135,0,0.0075,603
-1.29172e-07,-6.09597e-06,-2.14604e-08,1,0.02718,0.03218,0,0.0075,604
-1.28803e-07,-6.09635e-06,-2.14272e-08,1,0.027225,0.032225,0,0.0075,605
-1.28434e-07,-6.09673e-06,-2.1394e-08,1,0.02727,0.03227,0,0.0075,606
-1.28066e-07,-6.09712e-06,-2.13607e-08,1,0.027315,0.032315,0,0.0075,607
-1.27697e-07,-6.0975e-06,-2.13275e-08,1,0.02736,0.03236,0,0.0075,608
-1.27329e-07,-6.09789e-06,-2.12943e-08,1,0.027405,0.032405,0,0.0075,609
-1.2696e-07,-6.09827e-06,-2.1261e-08,1,0.02745,0.03245,0,0.0075,610
-1.26591e-07,-6.09865e-06,-2.12278e-08,1,0.027495,0.032495,0,0.0075,611
-1.26223e-07,-6.09904e-06,-2.11946e-08,1,0.02754,0.03254,0,0.0075,612
-1.25854e-07,-6.09942e-06,-2.11613e-08,1,0.027585,0.032585,0,0.0075,613
-1.25485e-07,-6.09981e-06,-2.11281e-08,1,0.02763,0.03263,0,0.0075,614
-1.25117e-07,-6.10019e-06,-2.10949e-08,1,0.027675,0.032675,0,0.0075,615
-1.24748e-07,-6.10057e-06,-2.10616e-08,1,0.02772,0.03272,0,0.0075,616
-1.24379e-07,-6.10096e-06,-2.10284e-08,1,0.027765,0.032765,0,0.0075,617
-1.24011e-07,-6.10134e-06,-2.09952e-08,1,0.02781,0.03281,0,0.0075,618
-1.23642e-07,-6.10172e-06,-2.09619e-08,1,0.027855,0.032855,0,0.0075,619
-1.23273e-07,-6.10211e-06,-2.09287e-08,1,0.0279,0.0329,0,0.0075,620
-1.22905e-07,-6.10249e-06,-2.08955e-08,1,0.027945,0.032945,0,0.0075,621
-1.22536e-07,-6.10288e-06,-2.08623e-08,1,0.02799,0.03299,0,0.0075,622
-1.22168e-07,-6.10326e-06,-2.0829e-08,1,0.028035,0.033035,0,0.0075,623
-1.21799e-07,-6.10364e-06,-2.07958e-08,1,0.02808,0.03308,0,0.0075,624
-1.2143e-07,-6.10403e-06,-2.07626e-08,1,0.028125,0.033125,0,0.0075,625
-1.21062e-07,-6.10441e-06,-2.07293e-08,1,0.02817,0.03317,0,0.0075,626
-1.20693e-07,-6.1048e-06,-2.06961e-08,1,0.028215,0.033215,0,0.0075,627
-1.20324e-07,-6.10518e-06,-2.06629e-08,1,0.02826,0.03326,0,0.0075,628
-1.19956e-07,-6.10556e-06,-2.06296e-08,1,0.028305,0.033305,0,0.0075,629
-1.19587e-07,-6.10595e-06,-2.05964e-08,1,0.02835,0.03335,0,0.0075,630
-1.19218e-07,-6.10633e-06,-2.05632e-08,1,0.028395,0.033395,0,0.0075,631
-1.1885e-07,-6.10672e-06,-2.05299e-08,1,0.02844,0.03344,0,0.0075,632
-1.1851e-07,-6.10693e-06,-2.05033e-08,1,0.028485,0.033485,0,0.0075,633
-1.18187e-07,-6.10704e-06,-2.04806e-08,1,0.02853,0.03353,0,0.0075,634
-1.17864e-07,-6.10716e-06,-2.04578e-08,1,0.028575,0.033575,0,0.0075,635
-1.17542e-07,-6.10727e-06,-2.0435e-08,1,0.02862,0.03362,0,0.0075,636
-1.17219e-07,-6.10738e-06,-2.04122e-08,1,0.028665,0.033665,0,0.0075,637
-1.16896e-07,-6.1075e-06,-2.03894e-08,1,0.02871,0.03371,0,0.0075,638
-1.16573e-07,-6.10761e-06,-2.03666e-08,1,0.028755,0.033755,0,0.0075,639
-1.1625e-07,-6.10772e-06,-2.03438e-08,1,0.0288,0.0338,0,0.0075,640
-1.15927e-07,-6.10784e-06,-2.0321e-08,1,0.028845,0.033845,0,0.0075,641
-1.15604e-07,-6.10795e-06,-2.02982e-08,1,0.02889,0.03389,0,0.0075,642
-1.15281e-07,-6.10806e-06,-2.02754e-08,1,0.028935,0.033935,0,0.0075,643
-1.14958e-07,-6.10818e-06,-2.02527e-08,1,0.02898,0.03398,0,0.0075,644
-1.14635e-07,-6.10829e-06,-2.02299e-08,1,0.029025,0.034025,0,0.0075,645
-1.14312e-07,-6.1084e-06,-2.02071e-08,1,0.02907,0.03407,0,0.0075,646
-1.13989e-07,-6.10852e-06,-2.01843e-08,1,0.029115,0.034115,0,0.0075,647
-1.13667e-07,-6.10863e-06,-2.01615e-08,1,0.02916,0.03416,0,0.0075,648
-1.13344e-07,-6.10874e-06,-2.01387e-08,1,0.029205,0.034205,0,0.0075,649
-1.13021e-07,-6.10886e-06,-2.01159e-08,1,0.02925,0.03425,0,0.0075,650
-1.12698e-07,-6.10897e-06,-2.00931e-08,1,0.029295,0.034295,0,0.0075,651
-1.12375e-07,-6.10909e-06,-2.00703e-08,1,0.02934,0.03434,0,0.0075,652
-1.12052e-07,-6.1092e-06,-2.00475e-08,1,0.029385,0.034385,0,0.0075,653
-1.11729e-07,-6.10931e-06,-2.00247e-08,1,0.02943,0.03443,0,0.0075,654
-1.11406e-07,-6.10943e-06,-2.0002e-08,1,0.029475,0.034475,0,0.0075,655
-1.11083e-07,-6.10954e-06,-1.99792e-08,1,0.02952,0.03452,0,0.0075,656
-1.1076e-07,-6.10965e-06,-1.99564e-08,1,0.029565,0.034565,0,0.0075,657
-1.10437e-07,-6.10977e-06,-1.99336e-08,1,0.02961,0.03461,0,0.0075,658
-1.10114e-07,-6.10988e-06,-1.99108e-08,1,0.029655,0.034655,0,0.0075,659
-1.09792e-07,-6.10999e-06,-1.9888e-08,1,0.0297,0.0347,0,0.0075,660
-1.09469e-07,-6.11011e-06,-1.98652e-08,1,0.029745,0.034745,0,0.0075,661
-1.09146e-07,-6.11022e-06,-1.98424e-08,1,0.02979,0.03479,0,0.0075,662
-1.08823e-07,-6.11033e-06,-1.98196e-08,1,0.029835,0.034835,0,0.0075,663
-1.085e-07,-6.11045e-06,-1.97968e-08,1,0.02988,0.03488,0,0.0075,664
-1.08177e-07,-6.11056e-06,-1.97741e-08,1,0.029925,0.034925,0,0.0075,665
-1.07854e-07,-6.11067e-06,-1.97513e-08,1,0.02997,0.03497,0,0.0075,666
-1.07531e-07,-6.11079e-06,-1.97285e-08,1,0.030015,0.035015,0,0.0075,667
-1.07208e-07,-6.1109e-06,-1.97057e-08,1,0.03006,0.03506,0,0.0075,668
-1.06885e-07,-6.11101e-06,-1.96829e-08,1,0.030105,0.035105,0,0.0075,669
-1.06562e-07,-6.11113e-06,-1.96601e-08,1,0.03015,0.03515,0,0.0075,670
-1.06239e-07,-6.11124e-06,-1.96373e-08,1,0.030195,0.035195,0,0.0075,671
-1.05917e-07,-6.11136e-06,-1.96145e-08,1,0.03024,0.03524,0,0.0075,672
-1.05594e-07,-6.11147e-06,-1.95917e-08,1,0.030285,0.035285,0,0.0075,673
-1.05271e-07,-6.11158e-06,-1.95689e-08,1,0.03033,0.03533,0,0.0075,674
-1.04948e-07,-6.1117e-06,-1.95462e-08,1,0.030375,0.035375,0,0.0075,675
-1.04625e-07,-6.11181e-06,-1.95234e-08,1,0.03042,0.03542,0,0.0075,676
-1.04302e-07,-6.11192e-06,-1.95006e-08,1,0.030465,0.035465,0,0.0075,677
-1.03979e-07,-6.11204e-06,-1.94778e-08,1,0.03051,0.03551,0,0.0075,678
-1.03656e-07,-6.11215e-06,-1.9455e-08,1,0.030555,0.035555,0,0.0075,679
-1.03333e-07,-6.11226e-06,-1.94322e-08,1,0.0306,0.0356,0,0.0075,680
-1.0301e-07,-6.11238e-06,-1.94094e-08,1,0.030645,0.035645,0,0.0075,681
-1.02687e-07,-6.11249e-06,-1.93866e-08,1,0.03069,0.03569,0,0.0075,682
-1.02364e-07,-6.1126e-06,-1.93638e-08,1,0.030735,0.035735,0,0.0075,683
-1.02042e-07,-6.11272e-06,-1.9341e-08,1,0.03078,0.03578,0,0.0075,684
-1.01719e-07,-6.11283e-06,-1.93183e-08,1,0.030825,0.035825,0,0.0075,685
-1.01396e-07,-6.11294e-06,-1.92955e-08,1,0.03087,0.03587,0,0.0075,686
-1.01073e-07,-6.11306e-06,-1.92727e-08,1,0.030915,0.035915,0,0.0075,687
-1.0075e-07,-6.11317e-06,-1.92499e-08,1,0.03096,0.03596,0,0.0075,688
-1.00427e-07,-6.11329e-06,-1.92271e-08,1,0.031005,0.036005,0,0.0075,689
-1.00104e-07,-6.1134e-06,-1.92043e-08,1,0.03105,0.03605,0,0.0075,690
-9.97811e-08,-6.11351e-06,-1.91815e-08,1,0.031095,0.036095,0,0.0075,691
-9.94582e-08,-6.11363e-06,-1.91587e-08,1,0.03114,0.03614,0,0.0075,692
-9.91353e-08,-6.11374e-06,-1.91359e-08,1,0.031185,0.036185,0,0.0075,693
-9.88124e-08,-6.11385e-06,-1.91131e-08,1,0.03123,0.03623,0,0.0075,694
-9.84895e-08,-6.11397e-06,-1.90904e-08,1,0.031275,0.036275,0,0.0075,695
-9.81665e-08,-6.11408e-06,-1.90676e-08,1,0.03132,0.03632,0,0.0075,696
-9.78436e-08,-6.11419e-06,-1.90448e-08,1,0.031365,0.036365,0,0.0075,697
-9.75207e-08,-6.11431e-06,-1.9022e-08,1,0.03141,0.03641,0,0.0075,698
-9.71978e-08,-6.11442e-06,-1.89992e-08,1,0.031455,0.036455,0,0.0075,699
-9.68749e-08,-6.11453e-06,-1.89764e-08,1,0.0315,0.0365,0,0.0075,700
-9.6552e-08,-6.11465e-06,-1.89536e-08,1,0.031545,0.036545,0,0.0075,701
-9.62291e-08,-6.11476e-06,-1.89308e-08,1,0.03159,0.03659,0,0.0075,702
-9.59061e-08,-6.11487e-06,-1.8908e-08,1,0.031635,0.036635,0,0.0075,703
-9.55832e-08,-6.11499e-06,-1.88852e-08,1,0.03168,0.03668,0,0.0075,704
-9.52603e-08,-6.1151e-06,-1.88625e-08,1,0.031725,0.036725,0,0.0075,705
-9.49374e-08,-6.11521e-06,-1.88397e-08,1,0.03177,0.03677,0,0.0075,706
-9.46145e-08,-6.11533e-06,-1.88169e-08,1,0.031815,0.036815,0,0.0075,707
-9.42916e-08,-6.11544e-06,-1.87941e-08,1,0.03186,0.03686,0,0.0075,708
-9.39686e-08,-6.11556e-06,-1.87713e-08,1,0.031905,0.036905,0,0.0075,709
-9.36457e-08,-6.11567e-06,-1.87485e-08,1,0.03195,0.03695,0,0.0075,710
-9.33228e-08,-6.11578e-06,-1.87257e-08,1,0.031995,0.036995,0,0.0075,711
-9.29999e-08,-6.1159e-06,-1.87029e-08,1,0.03204,0.03704,0,0.0075,712
-9.2677e-08,-6.11601e-06,-1.86801e-08,1,0.032085,0.037085,0,0.0075,713
-9.2354e-08,-6.11612e-06,-1.86573e-08,1,0.03213,0.03713,0,0.0075,714
-9.20311e-08,-6.11624e-06,-1.86345e-08,1,0.032175,0.037175,0,0.0075,715
-9.17082e-08,-6.11635e-06,-1.86118e-08,1,0.03222,0.03722,0,0.0075,716
-9.13853e-08,-6.11646e-06,-1.8589e-08,1,0.032265,0.037265,0,0.0075,717
-9.10624e-08,-6.11658e-06,-1.85662e-08,1,0.03231,0.03731,0,0.0075,718
-9.07395e-08,-6.11669e-06,-1.85434e-08,1,0.032355,0.037355,0,0.0075,719
-9.04166e-08,-6.1168e-06,-1.85206e-08,1,0.0324,0.0374,0,0.0075,720
-9.00936e-08,-6.11692e-06,-1.84978e-08,1,0.032445,0.037445,0,0.0075,721
-8.97707e-08,-6.11703e-06,-1.8475e-08,1,0.03249,0.03749,0,0.0075,722
-8.94478e-08,-6.11714e-06,-1.84522e-08,1,0.032535,0.037535,0,0.0075,723
-8.91249e-08,-6.11726e-06,-1.84294e-08,1,0.03258,0.03758,0,0.0075,724
-8.8802e-08,-6.11737e-06,-1.84066e-08,1,0.032625,0.037625,0,0.0075,725
-8.8479e-08,-6.11749e-06,-1.83839e-08,1,0.03267,0.03767,0,0.0075,726
-8.81561e-08,-6.1176e-06,-1.83611e-08,1,0.032715,0.037715,0,0.0075,727
-8.78332e-08,-6.11771e-06,-1.83383e-08,1,0.03276,0.03776,0,0.0075,728
-8.75103e-08,-6.11783e-06,-1.83155e-08,1,0.032805,0.037805,0,0.0075,729
-8.71874e-08,-6.11794e-06,-1.82927e-08,1,0.03285,0.03785,0,0.0075,730
-8.68645e-08,-6.11805e-06,-1.82699e-08,1,0.032895,0.037895,0,0.0075,731
-8.65416e-08,-6.11817e-06,-1.82471e-08,1,0.03294,0.03794,0,0.0075,732
-8.62186e-08,-6.11828e-06,-1.82243e-08,1,0.032985,0.037985,0,0.0075,733
-8.58957e-08,-6.11839e-06,-1.82015e-08,1,0.03303,0.03803,0,0.0075,734
-8.55728e-08,-6.11851e-06,-1.81787e-08,1,0.033075,0.038075,0,0.0075,735
-8.52499e-08,-6.11862e-06,-1.8156e-08,1,0.03312,0.03812,0,0.0075,736
-8.4927e-08,-6.11873e-06,-1.81332e-08,1,0.033165,0.038165,0,0.0075,737
-8.46041e-08,-6.11885e-06,-1.81104e-08,1,0.03321,0.03821,0,0.0075,738
-8.42811e-08,-6.11896e-06,-1.80876e-08,1,0.033255,0.038255,0,0.0075,739
-8.39582e-08,-6.11907e-06,-1.80648e-08,1,0.0333,0.0383,0,0.0075,740
-8.36353e-08,-6.11919e-06,-1.8042e-08,1,0.033345,0.038345,0,0.0075,741
-8.33124e-08,-6.1193e-06,-1.80192e-08,1,0.03339,0.03839,0,0.0075,742
-8.29895e-08,-6.11941e-06,-1.79964e-08,1,0.033435,0.038435,0,0.0075,743
-8.26666e-08,-6.11953e-06,-1.79736e-08,1,0.03348,0.03848,0,0.0075,744
-8.23436e-08,-6.11964e-06,-1.79508e-08,1,0.033525,0.038525,0,0.0075,745
-8.20207e-08,-6.11976e-06,-1.79281e-08,1,0.03357,0.03857,0,0.0075,746
-8.16978e-08,-6.11987e-06,-1.79053e-08,1,0.033615,0.038615,0,0.0075,747
-8.13749e-08,-6.11998e-06,-1.78825e-08,1,0.03366,0.03866,0,0.0075,748
-8.1052e-08,-6.1201e-06,-1.78597e-08,1,0.033705,0.038705,0,0.0075,749
-8.07291e-08,-6.12021e-06,-1.78369e-08,1,0.03375,0.03875,0,0.0075,750
-8.04061e-08,-6.12032e-06,-1.78141e-08,1,0.033795,0.038795,0,0.0075,751
-8.00832e-08,-6.12044e-06,-1.77913e-08,1,0.03384,0.03884,0,0.0075,752
-7.97603e-08,-6.12055e-06,-1.77685e-08,1,0.033885,0.038885,0,0.0075,753
-7.94374e-08,-6.12066e-06,-1.77457e-08,1,0.03393,0.03893,0,0.0075,754
-7.91145e-08,-6.12078e-06,-1.77229e-08,1,0.033975,0.038975,0,0.0075,755
-7.87916e-08,-6.12089e-06,-1.77002e-08,1,0.03402,0.03902,0,0.0075,756
-7.84687e-08,-6.121e-06,-1.76774e-08,1,0.034065,0.039065,0,0.0075,757
-7.81457e-08,-6.12112e-06,-1.76546e-08,1,0.03411,0.03911,0,0.0075,758
-7.78228e-08,-6.12123e-06,-1.76318e-08,1,0.034155,0.039155,0,0.0075,759
-7.74999e-08,-6.12134e-06,-1.7609e-08,1,0.0342,0.0392,0,0.0075,760
-7.7177e-08,-6.12146e-06,-1.75862e-08,1,0.034245,0.039245,0,0.0075,761
-7.68541e-08,-6.12157e-06,-1.75634e-08,1,0.03429,0.03929,0,0.0075,762
-7.65312e-08,-6.12169e-06,-1.75406e-08,1,0.034335,0.039335,0,0.0075,763
-7.62082e-08,-6.1218e-06,-1.75178e-08,1,0.03438,0.03938,0,0.0075,764
-7.58853e-08,-6.12191e-06,-1.7495e-08,1,0.034425,0.039425,0,0.0075,765
-7.55624e-08,-6.12203e-06,-1.74723e-08,1,0.03447,0.03947,0,0.0075,766
-7.52395e-08,-6.12214e-06,-1.74495e-08,1,0.034515,0.039515,0,0.0075,767
-7.49166e-08,-6.12225e-06,-1.74267e-08,1,0.03456,0.03956,0,0.0075,768
-7.45937e-08,-6.12237e-06,-1.74039e-08,1,0.034605,0.039605,0,0.0075,769
-7.42707e-08,-6.12248e-06,-1.73811e-08,1,0.03465,0.03965,0,0.0075,770
-7.39478e-08,-6.12259e-06,-1.73583e-08,1,0.034695,0.039695,0,0.0075,771
-7.36249e-08,-6.12271e-06,-1.73355e-08,1,0.03474,0.03974,0,0.0075,772
-7.3302e-08,-6.12282e-06,-1.73127e-08,1,0.034785,0.039785,0,0.0075,773
-7.29791e-08,-6.12293e-06,-1.72899e-08,1,0.03483,0.03983,0,0.0075,774
-7.26562e-08,-6.12305e-06,-1.72671e-08,1,0.034875,0.039875,0,0.0075,775
-7.23332e-08,-6.12316e-06,-1.72443e-08,1,0.03492,0.03992,0,0.0075,776
-7.20103e-08,-6.12327e-06,-1.72216e-08,1,0.034965,0.039965,0,0.0075,777
-7.16874e-08,-6.12339e-06,-1.71988e-08,1,0.03501,0.04001,0,0.0075,778
-7.13645e-08,-6.1235e-06,-1.7176e-08,1,0.035055,0.040055,0,0.0075,779
-7.10416e-08,-6.12361e-06,-1.71532e-08,1,0.0351,0.0401,0,0.0075,780
-7.07186e-08,-6.12373e-06,-1.71304e-08,1,0.035145,0.040145,0,0.0075,781
-7.03957e-08,-6.12384e-06,-1.71076e-08,1,0.03519,0.04019,0,0.0075,782
-7.00728e-08,-6.12396e-06,-1.70848e-08,1,0.035235,0.040235,0,0.0075,783
-6.97499e-08,-6.12407e-06,-1.7062e-08,1,0.03528,0.04028,0,0.0075,784
-6.9427e-08,-6.12418e-06,-1.70392e-08,1,0.035325,0.040325,0,0.0075,785
-6.91041e-08,-6.1243e-06,-1.70164e-08,1,0.03537,0.04037,0,0.0075,786
-6.87812e-08,-6.12441e-06,-1.69937e-08,1,0.035415,0.040415,0,0.0075,787
-6.84582e-08,-6.12452e-06,-1.69709e-08,1,0.03546,0.04046,0,0.0075,788
-6.81353e-08,-6.12464e-06,-1.69481e-08,1,0.035505,0.040505,0,0.0075,789
-6.78124e-08,-6.12475e-06,-1.69253e-08,1,0.03555,0.04055,0,0.0075,790
-6.74895e-08,-6.12486e-06,-1.69025e-08,1,0.035595,0.040595,0,0.0075,791
-6.71666e-08,-6.12498e-06,-1.68797e-08,1,0.03564,0.04064,0,0.0075,792
-6.68437e-08,-6.12509e-06,-1.68569e-08,1,0.035685,0.040685,0,0.0075,793
-6.65208e-08,-6.1252e-06,-1.68341e-08,1,0.03573,0.04073,0,0.0075,794
-6.61978e-08,-6.12532e-06,-1.68113e-08,1,0.035775,0.040775,0,0.0075,795
-6.58749e-08,-6.12543e-06,-1.67885e-08,1,0.03582,0.04082,0,0.0075,796
-6.5552e-08,-6.12554e-06,-1.67658e-08,1,0.035865,0.040865,0,0.0075,797
-6.52291e-08,-6.12566e-06,-1.6743e-08,1,0.03591,0.04091,0,0.0075,798
-6.49062e-08,-6.12577e-06,-1.67202e-08,1,0.035955,0.040955,0,0.0075,799
-6.45832e-08,-6.12589e-06,-1.66974e-08,1,0.036,0.041,0,0.0075,800
-6.42603e-08,-6.126e-06,-1.66746e-08,1,0.036045,0.041045,0,0.0075,801
-6.39374e-08,-6.12611e-06,-1.66518e-08,1,0.03609,0.04109,0,0.0075,802
-6.36145e-08,-6.12623e-06,-1.6629e-08,1,0.036135,0.041135,0,0.0075,803
-6.32916e-08,-6.12634e-06,-1.66062e-08,1,0.03618,0.04118,0,0.0075,804
-6.29687e-08,-6.12645e-06,-1.65834e-08,1,0.036225,0.041225,0,0.0075,805
-6.26458e-08,-6.12657e-06,-1.65606e-08,1,0.03627,0.04127,0,0.0075,806
-6.23228e-08,-6.12668e-06,-1.65379e-08,1,0.036315,0.041315,0,0.0075,807
-6.19999e-08,-6.12679e-06,-1.65151e-08,1,0.03636,0.04136,0,0.0075,808
-6.1677e-08,-6.12691e-06,-1.64923e-08,1,0.036405,0.041405,0,0.0075,809
-6.13541e-08,-6.12702e-06,-1.64695e-08,1,0.03645,0.04145,0,0.0075,810
-6.10312e-08,-6.12713e-06,-1.64467e-08,1,0.036495,0.041495,0,0.0075,811
-6.07083e-08,-6.12725e-06,-1.64239e-08,1,0.03654,0.04154,0,0.0075,812
-6.03853e-08,-6.12736e-06,-1.64011e-08,1,0.036585,0.041585,0,0.0075,813
-6.00624e-08,-6.12747e-06,-1.63783e-08,1,0.03663,0.04163,0,0.0075,814
-5.97395e-08,-6.12759e-06,-1.63555e-08,1,0.036675,0.041675,0,0.0075,815
-5.94166e-08,-6.1277e-06,-1.63327e-08,1,0.03672,0.04172,0,0.0075,816
-5.90937e-08,-6.12781e-06,-1.631e-08,1,0.036765,0.041765,0,0.0075,817
-5.87707e-08,-6.12793e-06,-1.62872e-08,1,0.03681,0.04181,0,0.0075,818
-5.84478e-08,-6.12804e-06,-1.62644e-08,1,0.036855,0.041855,0,0.0075,819
-5.81249e-08,-6.12816e-06,-1.62416e-08,1,0.0369,0.0419,0,0.0075,820
-5.7802e-08,-6.12827e-06,-1.62188e-08,1,0.036945,0.041945,0,0.0075,821
-5.74791e-08,-6.12838e-06,-1.6196e-08,1,0.03699,0.04199,0,0.0075,822
-5.71562e-08,-6.1285e-06,-1.61732e-08,1,0.037035,0.042035,0,0.0075,823
-5.68333e-08,-6.12861e-06,-1.61504e-08,1,0.03708,0.04208,0,0.0075,824
-5.65103e-08,-6.12872e-06,-1.61276e-08,1,0.037125,0.042125,0,0.0075,825
-5.61874e-08,-6.12884e-06,-1.61048e-08,1,0.03717,0.04217,0,0.0075,826
-5.58645e-08,-6.12895e-06,-1.60821e-08,1,0.037215,0.042215,0,0.0075,827
-5.55416e-08,-6.12906e-06,-1.60593e-08,1,0.03726,0.04226,0,0.0075,828
-5.52187e-08,-6.12918e-06,-1.60365e-08,1,0.037305,0.042305,0,0.0075,829
-5.48958e-08,-6.12929e-06,-1.60137e-08,1,0.03735,0.04235,0,0.0075,830
-5.45729e-08,-6.1294e-06,-1.59909e-08,1,0.037395,0.042395,0,0.0075,831
-5.42499e-08,-6.12952e-06,-1.59681e-08,1,0.03744,0.04244,0,0.0075,832
-5.3927e-08,-6.12963e-06,-1.59453e-08,1,0.037485,0.042485,0,0.0075,833
-5.36041e-08,-6.12974e-06,-1.59225e-08,1,0.03753,0.04253,0,0.0075,834
-5.32812e-08,-6.12986e-06,-1.58997e-08,1,0.037575,0.042575,0,0.0075,835
-5.29583e-08,-6.12997e-06,-1.58769e-08,1,0.03762,0.04262,0,0.0075,836
-5.26353e-08,-6.13009e-06,-1.58541e-08,1,0.037665,0.042665,0,0.0075,837
-5.23124e-08,-6.1302e-06,-1.58314e-08,1,0.03771,0.04271,0,0.0075,838
-5.19895e-08,-6.13031e-06,-1.58086e-08,1,0.037755,0.042755,0,0.0075,839
-5.16666e-08,-6.13043e-06,-1.57858e-08,1,0.0378,0.0428,0,0.0075,840
-5.13437e-08,-6.13054e-06,-1.5763e-08,1,0.037845,0.042845,0,0.0075,841
-5.10208e-08,-6.13065e-06,-1.57402e-08,1,0.03789,0.04289,0,0.0075,842
-5.06979e-08,-6.13077e-06,-1.57174e-08,1,0.037935,0.042935,0,0.0075,843
-5.03749e-08,-6.13088e-06,-1.56946e-08,1,0.03798,0.04298,0,0.0075,844
-5.0052e-08,-6.13099e-06,-1.56718e-08,1,0.038025,0.043025,0,0.0075,845
-4.97291e-08,-6.13111e-06,-1.5649e-08,1,0.03807,0.04307,0,0.0075,846
-4.94062e-08,-6.13122e-06,-1.56262e-08,1,0.038115,0.043115,0,0.0075,847
-4.90833e-08,-6.13133e-06,-1.56035e-08,1,0.03816,0.04316,0,0.0075,848
-4.87604e-08,-6.13145e-06,-1.55807e-08,1,0.038205,0.043205,0,0.0075,849
-4.84374e-08,-6.13156e-06,-1.55579e-08,1,0.03825,0.04325,0,0.0075,850
-4.81145e-08,-6.13167e-06,-1.55351e-08,1,0.038295,0.043295,0,0.0075,851
-4.77916e-08,-6.13179e-06,-1.55123e-08,1,0.03834,0.04334,0,0.0075,852
-4.74687e-08,-6.1319e-06,-1.54895e-08,1,0.038385,0.043385,0,0.0075,853
-4.71458e-08,-6.13201e-06,-1.54667e-08,1,0.03843,0.04343,0,0.0075,854
-4.68228e-08,-6.13213e-06,-1.54439e-08,1,0.038475,0.043475,0,0.0075,855
-4.64999e-08,-6.13224e-06,-1.54211e-08,1,0.03852,0.04352,0,0.0075,856
-4.6177e-08,-6.13236e-06,-1.53983e-08,1,0.038565,0.043565,0,0.0075,857
-4.58541e-08,-6.13247e-06,-1.53756e-08,1,0.03861,0.04361,0,0.0075,858
-4.55312e-08,-6.13258e-06,-1.53528e-08,1,0.038655,0.043655,0,0.0075,859
-4.52083e-08,-6.1327e-06,-1.533e-08,1,0.0387,0.0437,0,0.0075,860
-4.48854e-08,-6.13281e-06,-1.53072e-08,1,0.038745,0.043745,0,0.0075,861
-4.45624e-08,-6.13292e-06,-1.52844e-08,1,0.03879,0.04379,0,0.0075,862
-4.42395e-08,-6.13304e-06,-1.52616e-08,1,0.038835,0.043835,0,0.0075,863
-4.39166e-08,-6.13315e-06,-1.52388e-08,1,0.03888,0.04388,0,0.0075,864
